id,game,platform,campaigncoop,lancoop,offlinecoop,offlinecoopmax,offlinemax,onlinecoop,onlinecoopmax,onlinemax,splitscreen,splitscreenonline,dropin
2,13182,,0,0,0,,,0,,,0,,0
2,41627,,0,0,0,,,0,,,0,,0
2,47489,,0,0,0,,,0,,,0,,0
2,21663,,0,0,0,,,0,,,0,,0
2,20545,,0,0,0,,,0,,,0,,0
2,3812,,0,0,0,,,0,,,0,,0
2,8263,,0,0,0,,,0,,,0,,0
2,24310,38,0,1,0,0,0,0,0,0,0,,0
2,135639,132,0,0,0,,,1,7,7,0,,0
2,9630,,0,0,0,,,0,,,0,,0
2,136510,6,0,0,0,,,0,,,0,,0
2,7710,,0,0,0,,,0,,,0,,0
2,7610,,0,0,0,,,0,,,0,,0
2,15861,,0,0,0,,,0,,,0,,0
2,41623,,0,0,0,,,0,,,0,,0
2,16645,34,0,0,0,0,0,1,8,0,0,,0
2,76634,,0,0,0,,,0,,,0,,0
2,20208,8,1,0,1,2,0,0,0,0,0,,1
2,19839,,0,0,0,,,0,,,0,,0
2,10929,,0,0,0,0,0,1,0,0,0,,0
2,37030,,0,0,0,,,0,,,0,,0
2,1594,7,0,0,0,0,2,0,0,0,1,,0
2,4758,,0,0,0,,,0,,,0,,0
2,28815,,0,0,0,,,0,,,0,,0
2,6707,,0,0,0,,,0,,,0,,0
2,4845,,0,0,0,,,0,,,0,,0
2,26165,,0,0,0,,,0,,,0,,0
2,2993,,0,0,0,,,0,,,0,,0
2,9241,,0,0,0,,,0,,,0,,0
2,29004,,0,0,0,,,0,,,0,,0
2,15490,,0,0,0,,,0,,,0,,0
2,8879,,0,0,0,,,0,,,0,,0
2,3191,,0,0,0,,,0,,,0,,0
2,14414,9,1,0,1,2,0,1,2,0,0,,1
2,62088,6,0,0,0,0,0,0,0,0,0,,0
2,35963,6,0,0,0,0,0,0,0,0,0,,0
2,27081,,0,0,0,,,0,,,0,,0
2,7032,,0,0,0,,,0,,,0,,0
2,488,,0,0,0,,,0,,,0,,0
2,51636,12,1,0,1,2,0,1,2,0,0,,0
2,7023,5,0,0,0,0,0,0,0,0,1,,0
2,76714,,0,0,0,,,0,,,0,,0
2,62654,,0,0,1,0,0,0,0,0,0,,0
2,73111,,0,0,0,,,0,,,0,,0
2,21869,12,1,0,0,0,0,1,2,0,0,,0
2,115449,82,0,0,0,,,1,10,500,0,,1
2,6263,,0,0,0,,,0,,,0,,0
2,115459,130,0,0,1,2,,0,,,0,,0
2,1574,,0,0,0,,,0,,,0,,0
2,17506,6,0,0,1,2,0,0,0,0,0,,1
2,241,6,0,0,0,0,0,0,0,0,0,,0
2,26115,7,0,0,0,0,0,0,0,0,1,,0
2,115483,34,0,0,0,,,0,,,0,,0
2,115487,6,1,0,0,,,1,100,100,0,,1
2,53243,,0,0,0,,,0,,,0,,0
2,7630,6,0,0,0,0,0,1,5,0,0,,0
2,15860,12,0,0,0,0,0,1,4,0,0,,0
2,63308,,0,0,0,0,0,1,0,0,0,,0
2,76719,,0,0,0,,,0,,,0,,0
2,8750,48,1,0,1,4,0,0,0,0,0,,0
2,20067,46,1,0,0,0,0,1,4,0,0,,0
2,12284,25,0,0,0,0,0,0,0,0,0,,0
2,20287,82,0,0,0,,,1,7,7,0,,0
2,115541,,0,0,0,,,0,,,0,,1
2,6044,,0,0,0,0,0,1,0,0,0,,0
2,16498,6,0,0,0,0,0,1,8,0,0,,0
2,1866,9,0,0,0,0,1,0,0,32,0,,0
2,3042,49,1,1,0,0,0,1,4,0,0,,0
2,115641,34,0,0,0,,,0,,,0,,0
2,63572,48,1,0,1,4,4,1,4,4,0,,0
2,62986,6,0,0,0,,,1,,,0,,1
2,115655,39,0,0,1,6,,0,,,0,,0
2,719,,0,0,0,,,0,,,0,,0
2,1277,12,1,0,1,2,0,0,0,0,0,,1
2,76721,,0,0,0,,,0,,,0,,0
2,76717,,0,0,0,,,0,,,0,,0
2,7293,,0,0,1,0,0,1,0,0,0,,0
2,62036,,0,0,1,0,0,0,0,0,0,,0
2,16659,6,0,0,1,2,0,1,4,0,0,,1
2,18290,,0,1,0,0,0,1,0,0,0,,0
2,24837,48,1,0,1,3,0,1,3,0,0,,0
2,8200,6,1,1,0,0,0,1,2,0,0,,0
2,23422,,0,0,0,,,0,,,0,,0
2,6247,,0,0,0,,,0,,,0,,0
2,1408,12,1,0,1,2,0,1,2,0,0,,0
2,76722,,0,0,0,,,0,,,0,,0
2,2134,,0,0,0,,,0,,,0,,0
2,64188,,0,0,0,,,0,,,0,,0
2,2145,,0,0,0,,,0,,,0,,0
2,7870,,0,0,0,,,0,,,0,,0
2,19273,,0,0,0,,,0,,,0,,0
2,76723,,0,0,0,,,0,,,0,,0
2,82463,6,0,0,0,,,0,,,0,,0
2,36663,37,0,0,0,0,4,0,0,4,0,,0
2,16848,6,1,0,1,2,0,1,4,0,1,,1
2,21946,12,0,0,1,4,0,0,0,0,0,,0
2,76713,,0,0,0,,,0,,,0,,0
2,6250,,0,0,0,,,0,,,0,,0
2,2149,,0,0,0,,,0,,,0,,0
2,24292,,0,0,0,,,0,,,0,,0
2,36448,,0,0,0,,,0,,,0,,0
2,47477,,0,0,0,,,0,,,0,,0
2,42895,,0,0,0,,,0,,,0,,0
2,47415,,0,0,0,,,0,,,0,,0
2,27861,,0,0,0,,,0,,,0,,0
2,53285,,0,0,0,,,0,,,0,,0
2,75679,,0,0,0,,,0,,,0,,0
2,4851,,0,0,1,0,0,0,0,0,0,,0
2,34326,6,1,1,0,0,0,1,4,0,0,,0
2,36317,,0,0,0,,,0,,,0,,0
2,44475,,0,0,0,,,0,,,0,,0
2,7637,6,1,0,0,0,0,1,4,0,0,,0
2,6059,49,0,0,0,0,2,0,0,2,0,,0
2,115483,39,0,0,0,,,0,,,0,,0
2,9732,,0,0,0,,,0,,,0,,0
2,4844,,0,0,0,,,0,,,0,,0
2,64349,,0,0,0,0,0,0,0,0,0,,0
2,7351,,0,0,0,,,0,,,0,,0
2,13487,6,0,0,0,0,0,0,0,0,0,,0
2,3050,6,1,0,1,2,0,0,0,0,0,,0
2,6879,6,1,1,0,0,0,1,4,0,0,,0
2,19441,49,0,0,0,0,0,1,0,4,0,,0
2,51644,39,0,0,0,0,0,1,2,0,0,,0
2,76620,82,0,0,0,,,1,99,99,0,,0
2,13283,26,0,0,0,0,0,0,0,0,1,,0
2,76374,6,0,0,0,,,0,,,0,,0
2,6880,,0,0,0,,,0,,,0,,0
2,76192,6,1,0,1,,,1,,,0,,0
2,6915,9,0,0,0,0,0,1,4,0,0,,0
2,23177,,0,0,0,,,0,,,0,,0
2,28943,49,0,0,0,0,2,0,0,0,0,,0
2,24356,,0,0,0,,,0,,,0,,0
2,76867,,0,0,0,,,0,,,0,,0
2,1555,52,0,0,1,0,0,1,0,0,0,,0
2,4839,12,0,0,0,0,0,1,2,0,0,,0
2,1571,8,0,0,1,,2,0,,,1,,0
2,14343,,0,0,1,0,0,0,0,0,0,,0
2,42909,,0,0,0,,,0,,,0,,0
2,19867,6,1,0,1,4,0,0,0,0,0,,0
2,63572,49,1,0,1,4,4,1,4,4,0,,0
2,115655,,0,0,1,6,,0,,,0,,0
2,22797,6,0,0,0,,,1,,,0,,0
2,22797,82,0,0,0,,,1,,,0,,0
2,21611,6,0,0,0,,,1,,2,0,,0
2,115784,6,0,1,0,,,1,,,0,,0
2,115784,3,0,1,0,,,1,,,0,,0
2,107433,162,0,0,0,,1,0,,2,0,,0
2,27737,39,0,0,0,,,1,7,7,0,,0
2,1867,9,0,0,1,0,2,1,0,24,1,,0
2,7348,49,1,1,1,4,4,1,4,16,1,,1
2,116160,39,0,0,0,,,0,,,0,,0
2,116391,6,0,0,0,,,1,,,0,,0
2,66463,6,0,0,0,,,0,,16,0,,0
2,51311,6,0,0,0,2,2,0,,,1,,0
2,51044,5,0,0,0,,,0,,,0,,0
2,9268,39,0,1,0,0,0,1,2,0,0,,0
2,30066,,0,0,0,,,0,,,0,,0
2,52764,,0,0,0,,,0,,,0,,0
2,76869,46,0,1,0,,,1,4,,0,,1
2,9802,6,0,0,0,0,0,1,8,0,0,,1
2,78112,6,0,0,1,16,14,0,,,0,,0
2,78112,3,0,0,1,16,16,0,,,0,,0
2,78148,13,0,0,0,,,0,,,0,,0
2,78164,,0,0,0,100,100,0,70,70,0,,0
2,3878,21,0,0,1,4,1,0,,,1,,0
2,78538,6,0,0,0,,,0,,,0,,0
2,78541,39,0,1,0,4,1,0,,,0,,0
2,6359,6,0,0,0,,,1,32,32,0,,1
2,78565,34,0,0,0,,,0,,,0,,0
2,996,9,0,0,1,0,0,1,0,0,1,,0
2,16447,6,0,0,0,0,0,1,0,0,0,,0
2,60936,6,0,0,0,0,0,1,0,0,0,,0
2,82021,34,0,0,0,,,0,,,0,,0
2,57186,6,0,0,0,0,0,0,0,0,0,,0
2,23416,6,1,0,1,4,0,1,4,0,0,,1
2,5606,49,0,0,0,0,0,1,0,4,0,,0
2,50870,,0,0,0,,,0,,,0,,0
2,47488,,0,0,0,,,0,,,0,,0
2,25483,,0,0,0,,,0,,,0,,0
2,33479,49,0,0,0,0,0,0,0,2,0,,0
2,14387,49,0,0,1,0,4,1,0,4,0,,0
2,1970,49,0,0,0,0,0,1,0,8,0,,0
2,5597,49,0,0,0,0,0,0,0,16,0,,0
2,13387,,0,0,0,,,0,,,0,,0
2,9567,48,0,0,1,4,0,0,0,0,0,,0
2,2192,,0,0,0,,,0,,,0,,0
2,23017,,0,0,0,,,0,,,0,,0
2,76869,130,0,1,0,,,1,4,,0,,1
2,69981,6,0,0,0,,,0,,,1,,0
2,78548,6,1,0,1,2,2,0,,,0,,0
2,5338,6,0,0,0,0,0,0,0,0,0,,0
2,13717,68,0,0,0,,2,0,,,0,,0
2,17105,6,0,0,0,0,0,1,8,0,0,,0
2,115488,6,0,0,0,,,0,,2,0,,1
2,39605,23,0,0,0,,,0,,,1,,0
2,104819,48,0,0,1,4,4,0,,2,0,,0
2,28192,,0,0,0,,,0,,,0,,0
2,13387,,0,0,0,,,0,,,0,,0
2,44597,,0,0,0,,,0,,,0,,0
2,18815,49,0,0,1,0,4,0,0,0,0,,0
2,55908,,0,0,0,,,0,,,0,,0
2,11064,6,1,0,0,0,0,1,4,0,0,,0
2,2552,,0,0,0,,,0,,,0,,0
2,9018,6,1,1,0,0,0,1,4,0,0,,1
2,48644,6,0,0,0,0,0,0,0,0,0,,0
2,24413,7,0,0,0,0,0,0,0,0,0,,0
2,63572,6,1,0,1,4,4,1,4,4,0,,0
2,8339,,0,0,0,,,0,,,0,,0
2,35705,6,0,0,1,2,0,0,0,0,0,,0
2,3878,8,0,0,1,4,1,0,,,1,,0
2,115716,6,0,0,0,,,0,,,0,,0
2,115768,6,0,0,0,1,1,1,4,4,0,,0
2,104819,130,0,0,1,4,4,0,,2,0,,0
2,20751,,0,0,0,,,0,,,0,,0
2,51612,6,1,0,1,2,0,0,0,0,0,,0
2,132338,6,0,0,0,,1,0,,6,0,,1
2,76734,,0,0,0,,,0,,,0,,0
2,20969,49,0,0,1,0,4,1,0,4,0,,0
2,34921,49,0,0,1,0,2,0,0,0,0,,0
2,2358,49,0,0,0,0,0,1,0,24,0,,0
2,34233,49,0,0,1,0,4,0,0,0,0,,0
2,10100,49,0,0,0,0,4,0,0,0,0,,0
2,4757,49,0,0,0,0,0,1,0,3,0,,0
2,7587,49,0,0,1,0,4,0,0,0,0,,0
2,11133,49,0,0,0,0,0,1,0,6,0,,0
2,576,49,0,0,0,0,0,1,0,450,0,,0
2,19917,49,0,0,1,0,2,0,0,0,0,,0
2,11134,49,0,0,0,0,0,0,0,10,0,,0
2,5335,49,0,0,1,0,4,0,0,0,0,,0
2,26183,49,0,0,0,0,0,1,0,6,0,,0
2,4839,49,0,0,0,0,0,1,0,2,0,,0
2,13167,49,0,0,1,0,4,0,0,0,0,,0
2,16982,49,0,0,0,0,0,1,0,3,0,,0
2,23330,130,1,0,1,4,0,1,4,0,0,,0
2,72126,6,0,0,0,,,0,,8,0,,0
2,51311,3,0,0,0,,2,0,,,1,,0
2,19796,,0,0,0,,,0,,,0,,0
2,116591,6,0,0,0,,,0,,1000,0,,1
2,22626,,0,0,0,,,0,,,0,,0
2,47481,,0,0,0,,,0,,,0,,0
2,28512,6,1,0,0,,,1,4,,0,,0
2,116898,6,0,0,1,3,4,0,,,0,,0
2,86257,,0,0,0,,,0,,4,0,,0
2,9523,,0,0,0,,,0,,,0,,0
2,117030,34,0,0,0,,,1,,,0,,0
2,60360,55,0,0,0,,,1,6,100000,0,,0
2,60360,14,0,0,0,,,1,6,100000,0,,0
2,117276,6,0,0,0,,,0,,,0,,0
2,19976,41,0,0,1,0,0,0,0,0,0,,0
2,78112,14,0,0,1,16,16,0,,,0,,0
2,78537,39,0,0,0,,,0,,,0,,0
2,8351,3,0,1,1,10,10,1,10,10,0,,0
2,43261,8,1,0,1,2,2,0,,16,1,,0
2,43422,8,1,0,1,2,2,0,,16,1,,0
2,37890,19,0,0,0,,2,0,,,0,,0
2,34894,49,0,0,0,0,0,1,0,16,0,,0
2,18985,49,0,0,1,0,8,0,0,8,0,,0
2,107433,163,0,0,0,,1,0,,2,0,,0
2,78168,34,0,0,0,,,0,,,0,,0
2,78548,14,1,0,1,2,2,0,,,0,,0
2,1912,6,0,0,0,0,0,0,0,0,0,,0
2,4969,6,0,0,1,0,0,0,0,0,0,,0
2,47312,11,0,0,0,,,0,,14,1,,0
2,26593,,0,0,0,0,0,1,0,0,0,,0
2,8410,12,1,0,0,0,0,1,15,0,0,,1
2,20879,49,0,0,0,0,4,0,0,4,0,,0
2,27371,49,0,0,1,0,2,0,0,0,0,,0
2,51614,49,0,0,1,0,2,0,0,0,0,,0
2,20947,49,0,0,1,0,4,0,0,0,0,,0
2,33600,49,0,0,1,0,4,0,0,0,0,,0
2,41620,49,0,0,1,4,4,1,3,8,1,,0
2,1571,24,0,0,1,,4,0,,,0,,0
2,20313,49,0,0,0,0,6,0,0,6,0,,0
2,26709,49,0,0,0,0,0,0,0,16,0,,0
2,23214,49,0,0,0,0,0,0,0,6,0,,0
2,82428,49,0,0,0,0,0,0,0,2,0,,0
2,36926,49,0,0,0,0,0,1,0,16,0,,0
2,8209,49,0,0,0,0,0,0,0,2,0,,0
2,116637,130,0,0,0,,,0,,,0,,0
2,104819,49,0,0,1,4,4,0,,2,0,,0
2,116643,48,0,0,1,4,4,0,0,2,0,,0
2,112412,48,0,0,0,,,1,,,0,,0
2,112412,6,0,0,0,,,1,,,0,,0
2,116993,39,0,0,0,0,2,0,0,2,1,,0
2,17840,49,0,0,0,0,0,0,0,8,0,,0
2,754,6,0,1,0,0,0,1,0,0,0,,0
2,6803,49,0,0,0,0,0,1,0,24,0,,0
2,116993,34,0,0,0,0,2,0,0,2,1,,0
2,12464,3,0,0,0,0,0,0,0,0,0,,0
2,26848,49,0,0,1,0,2,0,0,0,0,,0
2,11071,49,0,1,1,0,0,1,0,0,0,,0
2,36309,6,0,0,0,0,0,0,0,0,0,,0
2,23620,6,1,0,0,0,0,1,3,0,0,,1
2,25210,130,0,1,1,2,4,1,2,4,0,,0
2,19345,49,0,0,0,0,2,0,0,10,0,,0
2,8409,49,0,0,0,0,2,0,0,2,0,,0
2,19470,49,0,0,0,0,2,0,0,8,0,,0
2,7259,9,1,0,1,3,3,1,3,3,0,,0
2,135644,48,0,1,1,4,4,0,,,1,,0
2,136517,82,0,0,0,,,0,,60,0,,0
2,51539,49,0,0,0,0,2,0,0,2,0,,0
2,111040,130,0,0,1,,,0,,,1,,0
2,80745,6,1,0,1,4,4,0,,,1,,1
2,18866,,0,0,0,,,1,4,4,0,,0
2,41620,6,0,0,1,4,4,1,3,9,1,,0
2,53402,49,0,0,1,0,4,1,0,10,0,,0
2,16447,49,0,0,1,0,2,1,0,8,0,,0
2,82447,49,0,0,0,0,2,1,0,18,0,,0
2,13675,49,0,0,0,0,2,0,0,2,0,,0
2,82383,49,0,0,0,0,0,1,0,5,0,,0
2,32469,6,1,0,1,2,0,0,0,0,0,,0
2,26947,49,0,0,1,0,2,0,0,0,0,,0
2,31316,49,0,0,0,0,2,0,0,2,0,,0
2,52238,49,0,0,1,0,4,1,0,4,0,,0
2,18819,49,0,0,1,0,4,1,0,10,0,,0
2,26772,49,0,0,1,0,4,1,0,10,0,,0
2,28081,49,0,0,1,0,4,0,0,0,0,,0
2,11347,49,0,0,0,0,0,1,0,4,0,,0
2,10965,49,0,0,0,0,0,0,0,8,0,,0
2,23581,49,0,0,1,0,4,0,0,0,0,,0
2,1908,49,0,0,0,0,0,1,0,5,0,,0
2,9560,49,0,0,1,0,4,0,0,0,0,,0
2,79328,49,0,0,0,0,4,0,0,0,0,,0
2,17645,49,0,0,0,0,2,0,0,2,0,,0
2,5331,49,0,0,0,0,4,0,0,0,0,,0
2,23215,49,0,0,1,0,2,1,0,4,0,,0
2,20047,49,0,0,0,0,2,0,0,12,0,,0
2,30155,49,0,0,1,0,2,0,0,0,0,,0
2,82433,49,0,0,1,0,4,1,0,8,0,,0
2,115488,14,0,0,0,,,0,,2,0,,1
2,7584,49,0,0,0,0,0,1,0,5,0,,0
2,115488,3,0,0,0,,,0,,2,0,,1
2,82414,49,0,0,0,0,0,1,0,8,0,,0
2,115728,6,0,0,0,,,0,,,0,,0
2,82408,49,0,0,0,0,2,1,0,4,0,,0
2,1571,32,1,0,1,,2,0,,,1,,0
2,72126,6,0,0,0,,,0,,8,0,,0
2,51311,14,0,0,0,,2,0,,,1,,0
2,117030,39,0,0,0,,,1,,,0,,0
2,117314,82,0,0,0,,,1,99999,,0,,1
2,138346,34,0,0,0,,,1,,,0,,0
2,27343,49,1,0,1,4,0,1,4,0,0,,0
2,909,6,1,1,0,0,0,1,4,0,0,,0
2,2682,12,1,0,1,2,0,1,2,0,0,,1
2,28862,49,0,0,1,0,8,1,0,22,0,,0
2,43861,8,0,0,0,,,0,,,0,,0
2,27060,49,0,0,1,4,4,0,0,2,0,,0
2,5583,12,1,0,1,2,0,0,0,0,1,,0
2,6937,12,0,0,0,0,0,1,6,0,0,,1
2,1488,8,1,0,1,2,0,0,0,0,0,,1
2,34361,6,1,0,1,2,0,0,0,0,0,,0
2,116643,6,0,0,1,4,4,0,0,2,0,,0
2,116643,49,0,0,1,4,4,0,0,2,0,,0
2,115780,82,0,0,0,,,0,,10,0,,1
2,82538,49,0,0,1,0,2,0,0,0,0,,0
2,19696,49,0,0,0,0,6,0,0,6,0,,0
2,135646,6,0,0,0,,,0,,,0,,0
2,2066,49,0,0,0,0,2,0,0,8,0,,0
2,116902,3,0,0,0,,,0,,,0,,1
2,19251,46,0,0,0,0,0,1,2,0,0,,0
2,73709,6,0,0,0,,1,0,,4,0,,0
2,6473,12,1,0,1,2,0,0,0,0,0,,0
2,1892,12,1,0,1,2,0,0,0,0,0,,0
2,12227,,0,0,0,0,0,1,0,0,0,,0
2,27060,6,0,0,1,4,4,0,0,2,0,,0
2,4969,46,0,0,1,0,0,0,0,0,0,,0
2,75867,49,0,0,1,0,4,0,0,0,0,,0
2,17097,6,0,0,0,0,0,0,0,0,0,,0
2,126964,6,0,0,0,,,0,,,0,,0
2,21162,12,1,0,1,2,0,1,2,0,0,,1
2,116902,14,0,0,0,,,0,,,0,,1
2,36342,6,0,0,1,0,0,0,0,0,0,,0
2,19267,46,0,1,0,0,0,0,0,0,0,,0
2,36662,49,0,0,0,0,0,0,0,8,0,,0
2,31561,49,0,0,0,0,2,0,0,2,0,,0
2,9928,49,0,0,0,0,0,0,0,8,0,,0
2,11083,49,0,0,1,0,2,1,0,4,0,,0
2,32021,49,0,0,1,0,3,0,0,0,0,,0
2,98279,6,0,0,0,,,0,,10,0,,1
2,82417,49,0,0,1,0,2,0,0,0,0,,0
2,9567,49,0,0,1,0,4,0,0,0,0,,0
2,15187,49,0,0,1,0,2,1,0,4,0,,0
2,8361,49,0,0,0,0,0,1,0,12,0,,0
2,16583,49,0,0,0,0,0,1,0,4,0,,0
2,3191,49,0,0,0,0,4,0,0,8,0,,0
2,28113,49,0,0,0,0,6,0,0,0,0,,0
2,8036,49,0,0,0,0,0,1,0,32,0,,0
2,19607,49,0,0,0,0,6,0,0,6,0,,0
2,82404,49,0,0,1,0,8,0,0,0,0,,0
2,20058,49,0,0,1,0,2,1,0,2,0,,0
2,82403,49,0,0,1,0,0,0,0,0,0,,0
2,82389,49,0,0,0,0,6,0,0,6,0,,0
2,82527,130,0,0,0,,2,0,,,1,,0
2,24443,49,0,0,0,0,0,1,0,4,0,,0
2,3115,14,0,0,0,0,0,1,0,0,0,,0
2,116902,6,0,0,0,,,0,,,0,,1
2,83846,,0,0,1,,,0,,,0,,0
2,83857,39,0,0,0,,8,0,,,0,,0
2,27526,130,0,0,1,2,2,0,,,0,,0
2,84288,6,1,0,1,,,1,,,0,,0
2,84288,11,1,0,1,,,1,,,0,,0
2,99917,34,0,0,0,,2,0,,,0,,0
2,83758,49,0,0,0,0,0,0,0,64,0,,0
2,52717,49,0,0,1,0,2,1,0,18,0,,0
2,83749,49,0,0,1,0,4,1,0,22,0,,0
2,83753,49,0,0,1,0,4,1,0,22,0,,0
2,117314,6,0,0,0,,,1,99999,,0,,1
2,83752,49,0,0,1,0,4,1,0,22,0,,0
2,83743,49,0,0,0,0,0,1,0,12,0,,0
2,26947,48,1,0,1,2,0,0,0,0,0,,0
2,83766,49,0,0,0,0,0,1,0,10,0,,0
2,83772,49,0,0,0,0,0,1,0,4,0,,0
2,26972,49,0,0,1,0,4,0,0,0,0,,0
2,25795,49,0,0,1,0,0,0,0,0,0,,0
2,7324,12,0,0,0,0,0,0,0,0,0,,0
2,61770,82,0,0,0,0,0,1,0,0,0,,0
2,18075,49,0,0,0,0,0,0,0,6,0,,0
2,544,9,0,0,0,0,0,1,4,0,0,,0
2,19409,49,0,0,0,0,0,1,0,6,0,,0
2,1571,6,0,1,1,,2,0,,,1,,0
2,18237,9,0,0,1,2,4,1,,4,1,,0
2,138346,39,0,0,0,,,1,,,0,,0
2,96485,39,0,0,0,,,1,4,8,0,,0
2,116644,49,0,0,1,4,4,0,0,2,0,,0
2,88383,49,0,0,1,,,1,,,1,,0
2,86380,82,0,0,0,,,0,,,0,,0
2,32642,6,0,0,0,,,0,,,0,,0
2,2803,,1,0,0,,,0,,,0,,0
2,996,12,1,0,1,2,0,0,0,0,1,,0
2,6456,12,0,0,1,2,0,0,0,0,0,,0
2,7193,12,0,0,0,0,0,1,4,0,0,,0
2,20775,12,0,0,1,4,0,0,0,0,0,,0
2,34153,6,1,0,1,4,0,0,0,0,0,,1
2,189,9,1,0,1,2,0,0,0,0,0,,1
2,1584,5,1,0,1,2,0,0,0,0,0,,1
2,847,12,1,1,1,2,0,1,2,0,1,,1
2,928,9,1,1,0,0,0,1,4,16,0,,1
2,90058,34,0,0,0,,,0,,,0,,0
2,90103,6,0,0,1,,,0,,,0,,0
2,84122,6,0,0,0,,,0,,,0,,0
2,89335,6,0,0,0,,,0,,,0,,0
2,36171,6,0,0,0,,,1,8,,0,,0
2,2017,6,1,1,1,3,0,1,3,0,0,,1
2,1065,9,1,0,1,2,0,0,0,0,0,,0
2,34106,6,1,0,1,4,0,0,0,0,0,,1
2,88618,130,0,0,0,,2,0,,,0,,0
2,23066,38,1,1,0,0,0,0,0,0,0,,0
2,49379,24,0,0,0,,2,0,,,0,,0
2,78127,49,0,0,1,0,2,0,0,0,0,,0
2,7891,49,0,0,1,0,4,0,0,0,0,,0
2,20391,49,0,0,0,0,0,0,0,12,0,,0
2,86673,34,0,0,1,1,1,0,1,1,0,,0
2,87181,16,1,0,1,4,,0,,,0,,0
2,36911,49,0,0,0,0,2,0,0,8,0,,0
2,87181,13,1,0,1,4,,0,,,0,,0
2,88383,130,0,0,1,,,1,,,1,,0
2,88383,48,0,0,1,,,1,,,1,,0
2,5182,12,0,0,1,2,0,0,0,0,0,,0
2,78153,49,0,0,0,0,0,0,0,8,0,,0
2,51378,49,0,0,1,0,4,1,0,18,0,,0
2,136545,6,0,0,0,,2,0,,2,0,,0
2,41716,,0,0,0,,2,0,,2,0,,0
2,8213,8,0,0,0,0,2,0,0,0,1,,0
2,53830,,0,0,0,,,0,,,0,,0
2,115760,,0,0,1,,,1,,,0,,0
2,82412,49,0,0,0,0,4,0,0,0,0,,0
2,6074,49,0,0,0,0,0,1,0,4,0,,0
2,20963,49,0,0,1,0,4,0,0,0,0,,0
2,23319,6,0,0,1,4,0,0,0,0,1,,0
2,38782,6,1,1,0,0,0,1,4,0,0,,1
2,76901,34,0,0,0,,,0,,16,0,,1
2,76901,14,0,0,0,,,0,,16,0,,1
2,9728,49,0,0,0,0,0,0,0,60,0,,0
2,16926,49,0,0,0,0,4,0,0,4,0,,0
2,24681,49,0,0,0,0,2,0,0,12,0,,0
2,33992,49,0,0,0,0,4,0,0,0,0,,0
2,9181,49,0,0,0,0,0,1,0,4,0,,0
2,116950,6,0,0,0,,,0,,,0,,0
2,10039,,0,0,0,,,0,,,0,,0
2,117491,6,1,0,1,4,4,1,4,4,1,,0
2,80884,82,1,0,0,10,10,1,10,10,0,,1
2,105049,49,0,0,0,,,1,4,,0,,0
2,42988,,0,0,0,,,0,,,0,,0
2,81272,37,0,0,0,,,0,,,0,,0
2,96414,6,0,0,1,3,1,0,,,0,,0
2,96240,49,0,0,0,0,8,0,0,0,0,,0
2,105049,48,0,0,0,,,1,4,,0,,0
2,101295,6,0,1,1,16,20,1,16,16,1,,1
2,96414,130,0,0,1,3,1,0,,,0,,0
2,66094,6,0,0,0,,1,0,,1,0,,0
2,96414,49,0,0,1,3,1,0,,,0,,0
2,84017,6,0,0,0,,,0,,,0,,0
2,2685,12,1,0,1,4,0,1,4,0,0,,0
2,42468,19,0,0,0,,2,0,,,1,,0
2,43549,8,0,0,0,,,0,,,0,,0
2,42931,48,1,0,0,,,1,3,4,0,,0
2,16733,6,1,0,1,4,0,1,4,0,0,,1
2,466,6,1,1,0,,1,1,3,4,0,,0
2,10232,,0,0,0,,,0,,,0,,0
2,3012,6,0,0,0,,,1,16,16,0,,0
2,1330,12,0,0,0,0,0,1,4,0,0,,0
2,364,14,0,1,1,8,8,0,8,8,0,,0
2,80627,6,0,0,0,,2,0,,,0,,0
2,98843,6,1,0,0,0,0,1,4,4,0,,0
2,42896,,0,0,0,,,0,,,0,,0
2,87587,39,0,0,0,,,0,,2,0,,0
2,58723,48,0,0,0,,2,0,,,1,,0
2,51486,49,0,0,1,0,2,0,0,40,0,,0
2,101030,34,0,1,0,,,0,,,0,,0
2,47465,,0,0,0,,,0,,,0,,0
2,22583,,0,0,0,,,0,,,0,,0
2,46631,,0,0,0,,,0,,,0,,0
2,116644,6,0,0,1,4,4,0,0,2,0,,0
2,3750,,0,0,0,,,0,,,0,,0
2,101245,,1,0,0,4,,0,,,0,,1
2,117078,6,0,0,1,2,,0,,,0,,0
2,43661,8,0,0,0,,2,0,,,1,,0
2,40918,63,0,0,0,,2,0,,,0,,0
2,110882,18,1,0,1,4,4,0,0,0,0,,0
2,114287,6,0,0,0,,,1,2,4,0,,0
2,82420,49,0,0,0,0,0,0,0,30,0,,0
2,23993,49,0,0,0,0,6,0,0,6,0,,0
2,6147,49,0,0,1,0,4,1,0,4,0,,0
2,67625,49,0,0,0,0,2,0,0,16,0,,0
2,35361,49,0,0,0,0,0,0,0,16,0,,0
2,20861,49,0,0,1,0,4,0,0,0,0,,0
2,36515,49,0,0,0,0,0,1,0,8,0,,0
2,35268,49,0,0,1,0,2,0,0,0,0,,0
2,96112,13,0,0,0,,,0,,,0,,0
2,93389,6,0,0,0,,,0,,,0,,0
2,96170,,0,0,0,,4,0,,,1,,0
2,17766,9,0,0,1,2,,0,,,0,,0
